Date : 4/17/2015 Time    :  12:42 PM  Second : 58     milisecond  :  313====>>>>>>>  Token1  : 66454, OrderNumber1 : 124321128, BuySell1 : 1, PriceDiff : 0, Price1 : 965, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 360, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:42 PM  Second : 58     milisecond  :  430====>>>>>>>  Token1  : 66454, OrderNumber1 : 124321190, BuySell1 : 2, PriceDiff : 0, Price1 : 955, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 365, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:42 PM  Second : 58     milisecond  :  524====>>>>>>>  Token1  : 66454, OrderNumber1 : 124321336, BuySell1 : 1, PriceDiff : 0, Price1 : 965, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 360, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:42 PM  Second : 58     milisecond  :  670====>>>>>>>  Token1  : 66454, OrderNumber1 : 124321417, BuySell1 : 2, PriceDiff : 0, Price1 : 955, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 365, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:42 PM  Second : 59     milisecond  :  460====>>>>>>>  Token1  : 66454, OrderNumber1 : 124322277, BuySell1 : 1, PriceDiff : 0, Price1 : 965, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 360, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:42 PM  Second : 59     milisecond  :  651====>>>>>>>  Token1  : 66454, OrderNumber1 : 124322361, BuySell1 : 2, PriceDiff : 0, Price1 : 955, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 365, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:47 PM  Second : 48     milisecond  :  519====>>>>>>>  Token1  : 66440, OrderNumber1 : 124811279, BuySell1 : 1, PriceDiff : 0, Price1 : 8390, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4405, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:48 PM  Second : 0     milisecond  :  280====>>>>>>>  Token1  : 66440, OrderNumber1 : 124823078, BuySell1 : 1, PriceDiff : 0, Price1 : 8425, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4425, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:56 PM  Second : 54     milisecond  :  147====>>>>>>>  Token1  : 66440, OrderNumber1 : 125709639, BuySell1 : 1, PriceDiff : 0, Price1 : 8450, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4450, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:56 PM  Second : 54     milisecond  :  315====>>>>>>>  Token1  : 66440, OrderNumber1 : 125709758, BuySell1 : 2, PriceDiff : 0, Price1 : 8420, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4470, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:57 PM  Second : 35     milisecond  :  220====>>>>>>>  Token1  : 66440, OrderNumber1 : 125732450, BuySell1 : 1, PriceDiff : 0, Price1 : 8390, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4420, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:57 PM  Second : 36     milisecond  :  751====>>>>>>>  Token1  : 66440, OrderNumber1 : 125732557, BuySell1 : 2, PriceDiff : 0, Price1 : 8360, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4435, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:58 PM  Second : 20     milisecond  :  647====>>>>>>>  Token1  : 66440, OrderNumber1 : 125813122, BuySell1 : 1, PriceDiff : 0, Price1 : 8305, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4360, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:58 PM  Second : 25     milisecond  :  749====>>>>>>>  Token1  : 66440, OrderNumber1 : 125813245, BuySell1 : 2, PriceDiff : 0, Price1 : 8275, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4370, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:59 PM  Second : 1     milisecond  :  424====>>>>>>>  Token1  : 66454, OrderNumber1 : 125924232, BuySell1 : 1, PriceDiff : 0, Price1 : 920, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 350, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  12:59 PM  Second : 1     milisecond  :  592====>>>>>>>  Token1  : 66454, OrderNumber1 : 125924317, BuySell1 : 2, PriceDiff : 0, Price1 : 915, Volume1 : 25, TriggerPrice1 : 0, TotalVolRemaining1 : 25, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 355, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:55 PM  Second : 33     milisecond  :  164====>>>>>>>  Token1  : 66440, OrderNumber1 : 135555784, BuySell1 : 1, PriceDiff : 0, Price1 : 7980, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4170, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:55 PM  Second : 47     milisecond  :  122====>>>>>>>  Token1  : 66440, OrderNumber1 : 135609799, BuySell1 : 1, PriceDiff : 0, Price1 : 8050, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4225, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:55 PM  Second : 48     milisecond  :  102====>>>>>>>  Token1  : 66440, OrderNumber1 : 135610859, BuySell1 : 1, PriceDiff : 0, Price1 : 8050, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4220, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:55 PM  Second : 51     milisecond  :  622====>>>>>>>  Token1  : 66440, OrderNumber1 : 135614345, BuySell1 : 1, PriceDiff : 0, Price1 : 8060, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4235, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:55 PM  Second : 52     milisecond  :  580====>>>>>>>  Token1  : 66440, OrderNumber1 : 135615316, BuySell1 : 1, PriceDiff : 0, Price1 : 8085, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4240, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:57 PM  Second : 13     milisecond  :  727====>>>>>>>  Token1  : 66440, OrderNumber1 : 135736450, BuySell1 : 2, PriceDiff : 0, Price1 : 8200, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4290, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:57 PM  Second : 20     milisecond  :  743====>>>>>>>  Token1  : 66440, OrderNumber1 : 135743488, BuySell1 : 2, PriceDiff : 0, Price1 : 8100, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4205, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:58 PM  Second : 0     milisecond  :  668====>>>>>>>  Token1  : 66440, OrderNumber1 : 135823404, BuySell1 : 2, PriceDiff : 0, Price1 : 8155, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4295, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:58 PM  Second : 9     milisecond  :  169====>>>>>>>  Token1  : 66440, OrderNumber1 : 135831909, BuySell1 : 2, PriceDiff : 0, Price1 : 8165, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4300, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:58 PM  Second : 17     milisecond  :  346====>>>>>>>  Token1  : 66440, OrderNumber1 : 135840109, BuySell1 : 2, PriceDiff : 0, Price1 : 8225, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 1, PriceDiff2 : 4340, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:59 PM  Second : 2     milisecond  :  672====>>>>>>>  Token1  : 66440, OrderNumber1 : 135925368, BuySell1 : 1, PriceDiff : 0, Price1 : 8225, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4335, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:59 PM  Second : 27     milisecond  :  467====>>>>>>>  Token1  : 66440, OrderNumber1 : 135950189, BuySell1 : 1, PriceDiff : 0, Price1 : 8050, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4275, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:59 PM  Second : 30     milisecond  :  820====>>>>>>>  Token1  : 66440, OrderNumber1 : 135953562, BuySell1 : 1, PriceDiff : 0, Price1 : 8040, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4210, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:59 PM  Second : 54     milisecond  :  173====>>>>>>>  Token1  : 66440, OrderNumber1 : 140016910, BuySell1 : 1, PriceDiff : 0, Price1 : 8150, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4295, TriggerPrice2 : 0, TotalVolRemaining2 : 75
Date : 4/17/2015 Time    :  1:59 PM  Second : 57     milisecond  :  90====>>>>>>>  Token1  : 66440, OrderNumber1 : 140019860, BuySell1 : 1, PriceDiff : 0, Price1 : 8180, Volume1 : 50, TriggerPrice1 : 0, TotalVolRemaining1 : 50, Volume2 : 75, BuySell2 : 2, PriceDiff2 : 4310, TriggerPrice2 : 0, TotalVolRemaining2 : 75
